"date","series_id","value","realtime_start","realtime_end"
1967-06-01,"CES3200000006",5479,2025-05-14,2025-05-14
1967-07-01,"CES3200000006",5481,2025-05-14,2025-05-14
1967-08-01,"CES3200000006",5482,2025-05-14,2025-05-14
1967-09-01,"CES3200000006",5518,2025-05-14,2025-05-14
1967-10-01,"CES3200000006",5535,2025-05-14,2025-05-14
1967-11-01,"CES3200000006",5540,2025-05-14,2025-05-14
1967-12-01,"CES3200000006",5551,2025-05-14,2025-05-14
1968-01-01,"CES3200000006",5548,2025-05-14,2025-05-14
1968-02-01,"CES3200000006",5558,2025-05-14,2025-05-14
1968-03-01,"CES3200000006",5567,2025-05-14,2025-05-14
1968-04-01,"CES3200000006",5582,2025-05-14,2025-05-14
1968-05-01,"CES3200000006",5609,2025-05-14,2025-05-14
1968-06-01,"CES3200000006",5629,2025-05-14,2025-05-14
1968-07-01,"CES3200000006",5626,2025-05-14,2025-05-14
1968-08-01,"CES3200000006",5643,2025-05-14,2025-05-14
1968-09-01,"CES3200000006",5642,2025-05-14,2025-05-14
1968-10-01,"CES3200000006",5661,2025-05-14,2025-05-14
1968-11-01,"CES3200000006",5655,2025-05-14,2025-05-14
1968-12-01,"CES3200000006",5661,2025-05-14,2025-05-14
1969-01-01,"CES3200000006",5643,2025-05-14,2025-05-14
1969-02-01,"CES3200000006",5661,2025-05-14,2025-05-14
1969-03-01,"CES3200000006",5673,2025-05-14,2025-05-14
1969-04-01,"CES3200000006",5668,2025-05-14,2025-05-14
1969-05-01,"CES3200000006",5677,2025-05-14,2025-05-14
1969-06-01,"CES3200000006",5680,2025-05-14,2025-05-14
1969-07-01,"CES3200000006",5687,2025-05-14,2025-05-14
1969-08-01,"CES3200000006",5690,2025-05-14,2025-05-14
1969-09-01,"CES3200000006",5660,2025-05-14,2025-05-14
1969-10-01,"CES3200000006",5657,2025-05-14,2025-05-14
1969-11-01,"CES3200000006",5668,2025-05-14,2025-05-14
1969-12-01,"CES3200000006",5663,2025-05-14,2025-05-14
1970-01-01,"CES3200000006",5673,2025-05-14,2025-05-14
1970-02-01,"CES3200000006",5653,2025-05-14,2025-05-14
1970-03-01,"CES3200000006",5634,2025-05-14,2025-05-14
1970-04-01,"CES3200000006",5610,2025-05-14,2025-05-14
1970-05-01,"CES3200000006",5551,2025-05-14,2025-05-14
